NE_OBJ_ID,NE_NAME,DEV_TYPE_NAME,PRODUCER_NAME,PRODUCER_ID,WORK_YEAR,DEV_TYPE,ALARM_NUM,ALARM_TIME
59E5119F-76E5-48F8-8017-D2406466B47D-15685,苏家垱变ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,6.0,11005.0,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 2, 1, 0, 1]","[0, 0, 0, 0, 157749, 0, 0, 0, 0, 106249, 27513, 2531050, 802, 0, 10]"
D047EF7C-27E5-4EB2-B1F8-B1C2C1FA8CE6-18648,黄金变ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,2.0,11005.0,"[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 15, 0, 0, 0, 117066, 0, 21311, 80849, 0, 0, 0]"
59E5119F-76E5-48F8-8017-D2406466B47D-45313,高丰变ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,7.0,11005.0,"[0, 0, 0, 2, 1, 1, 0, 0, 2, 0, 0, 1, 1, 1, 0]","[0, 0, 0, 1159757, 3962, 3660, 0, 0, 119051, 0, 0, 252, 5802, 1672, 0]"
189EDDFD-9F2C-4573-924E-D51618B75B6E-00169,柘电防汛调度楼1660SM,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,3.0,11002.0,"[0, 1, 0, 0, 1, 0, 1, 2, 3, 0, 2, 1, 1, 2, 0]","[0, 1993969, 0, 0, 13202, 0, 28248, 81581, 1892427, 0, 856620, 3510592, 367653, 1677830, 0]"
59E5119F-76E5-48F8-8017-D2406466B47D-11192,横港变ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,7.0,11005.0,"[0, 0, 1, 1, 0, 1, 0, 0, 2, 0, 0, 0, 1, 1, 0]","[0, 0, 620962, 3483108, 0, 3656, 0, 0, 115774, 0, 0, 0, 721113, 1674, 0]"
59E5119F-76E5-48F8-8017-D2406466B47D-42722,沿江变ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,8.0,11005.0,"[0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[0, 0, 338868, 5040585, 0, 265361, 0, 76, 0, 0, 0, 5, 1544, 0, 0]"
59E5119F-76E5-48F8-8017-D2406466B47D-16814,狮山变ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,7.0,11005.0,"[0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 4008568, 0, 0, 175575, 0, 0, 0, 0, 0, 0]"
59E5119F-76E5-48F8-8017-D2406466B47D-06871,大桥变ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,8.0,11005.0,"[1, 0, 1, 1, 1, 2, 1, 0, 2, 0, 0, 0, 1, 0, 0]","[2334, 0, 337088, 3819647, 92476, 201306, 1, 0, 115477, 0, 0, 0, 1544, 0, 0]"
1C4B3DEF-6AFF-47C4-874A-0BACD75F2881-20572,鹰潭扩展MatrixEdge3050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,8.0,16204.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1860, 0, 0]"
59E5119F-76E5-48F8-8017-D2406466B47D-45033,东岸变ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,8.0,11005.0,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 2, 0, 2, 0, 0, 1]","[0, 0, 0, 0, 51993, 0, 0, 353976, 0, 3423, 0, 175511, 0, 0, 227]"
59E5119F-76E5-48F8-8017-D2406466B47D-43086,毛家塘变ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,8.0,11005.0,"[0, 0, 1, 1, 0, 0, 2, 1, 1, 0, 0, 0, 1, 0, 0]","[0, 0, 605113, 7841138, 0, 0, 20618, 89202, 115335, 0, 0, 0, 1544, 0, 0]"
1C4B3DEF-6AFF-47C4-874A-0BACD75F2881-20575,流口变MatrixEdge3050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,8.0,16204.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 985, 0, 0, 0, 0, 0]"
59E5119F-76E5-48F8-8017-D2406466B47D-15096,红光变1660SM,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,8.0,11002.0,"[1, 0, 1, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 1, 0]","[8991, 0, 271659, 0, 0, 0, 4412708, 0, 0, 345725, 119717, 0, 0, 39, 0]"
59E5119F-76E5-48F8-8017-D2406466B47D-35452,海山变1660SM,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,8.0,11002.0,"[1, 1, 2, 0, 1, 0, 1, 1, 1, 1, 0, 2, 0, 2, 0]","[1555594, 130370, 614994, 0, 1, 0, 172753, 4581, 11646, 1876477, 0, 3786053, 0, 1744636, 0]"
98BFFCCB-DBF0-4C15-AE98-84889A774128-10182,交通枢纽开闭所MatrixEdge1010,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,3.0,16203.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
58A7C15D-1B14-42B2-A315-E4EA2D012B18-01897,图像 Metro1000V3,光传输设备,华为,D5728866-99D4-4C22-B3C2-CCFD362CCAB3-01634,3.0,10004.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 18, 200, 49900, 0, 0, 0, 0]"
59E5119F-76E5-48F8-8017-D2406466B47D-14130,庐峰变1660SM,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,8.0,11002.0,"[1, 0, 1, 0, 0, 0, 1, 0, 2, 2, 0, 0, 0, 0, 0]","[397042, 0, 3628, 0, 0, 0, 171263, 0, 117466, 999924, 0, 0, 0, 0, 0]"
59E5119F-76E5-48F8-8017-D2406466B47D-47038,虬津变ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,7.0,11005.0,"[0, 0, 1, 0, 1, 0, 0, 2, 2, 2, 2, 1, 1, 2, 0]","[0, 0, 113, 0, 15802, 0, 0, 49, 1379848, 525341, 832573, 3505514, 484544, 1659957, 0]"
59E5119F-76E5-48F8-8017-D2406466B47D-09368,陆家垄变ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,7.0,11005.0,"[0, 0, 1, 1, 1, 0, 0, 1, 4, 0, 0, 2, 1, 1, 1]","[0, 0, 728, 256, 2, 0, 0, 559, 116318, 0, 0, 295, 150, 455930, 56]"
E176D36D-8A55-418E-BA83-11A7CAE91263-44188,河口变MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,9.0,16202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 194, 46, 0, 0, 0]"
59E5119F-76E5-48F8-8017-D2406466B47D-04209,金砂湾变ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,8.0,11005.0,"[1, 0, 0, 0, 3, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0]","[539208, 0, 0, 0, 75594, 0, 169309, 146, 115290, 0, 117606, 0, 41, 0, 0]"
31F9C376-CBE8-407D-8648-FE1F1F201C1E-25542,洪下变ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,2.0,11005.0,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 204884, 0, 0, 0, 0, 115334, 0, 0, 0, 0, 1691, 0]"
59E5119F-76E5-48F8-8017-D2406466B47D-16306,共青大楼1660SM,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,8.0,11002.0,"[1, 0, 0, 2, 0, 0, 0, 0, 2, 2, 1, 1, 0, 2, 1]","[160914, 0, 0, 5352, 0, 0, 0, 0, 117220, 404618, 1640, 13, 0, 55, 38]"
435A5A89-185F-400E-8240-DB90A5F6DA7D-02977,萍乡北电铁站OSN 2500,光传输设备,华为,D5728866-99D4-4C22-B3C2-CCFD362CCAB3-01634,4.0,10014.0,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0]","[0, 0, 0, 40370, 0, 0, 0, 0, 23, 8059, 49900, 0, 0, 90969, 0]"
59E5119F-76E5-48F8-8017-D2406466B47D-47328,旭阳雷迪ne1662smc02,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,8.0,11005.0,"[1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 2, 2, 0, 0, 0]","[161890, 0, 0, 0, 170737, 0, 0, 15, 115334, 624, 968, 5846, 0, 0, 0]"
173BEDB1-B98C-4053-A36E-DF7BC54DC8C5-10176,都昌变1660SM,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,6.0,11002.0,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 1, 1, 0, 0]","[822276, 0, 0, 0, 0, 0, 77823, 0, 117093, 381756, 0, 235, 689, 0, 0]"
F5BF41ED-474F-40B3-BC13-803F7F69F7B7-03465,长坪变ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,3.0,11005.0,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 3, 0, 0, 0]","[304119, 0, 0, 0, 15799, 375, 0, 3317946, 0, 1767794, 485, 1583729, 0, 0, 0]"
59E5119F-76E5-48F8-8017-D2406466B47D-38727,聂桥变ne1662smc-02,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,8.0,11005.0,"[2, 0, 1, 2, 1, 0, 1, 0, 2, 1, 1, 2, 0, 0, 1]","[742576, 0, 39689, 845315, 22, 0, 171280, 0, 115460, 1767624, 21, 931, 0, 0, 75]"
E176D36D-8A55-418E-BA83-11A7CAE91263-47328,弋阳县公司MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,7.0,16202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1165, 0, 0, 1658, 599]"
59E5119F-76E5-48F8-8017-D2406466B47D-26478,红旗变ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,6.0,11005.0,"[0, 0, 1, 2, 0, 1, 0, 0, 3, 1, 2, 1, 1, 3, 0]","[0, 0, 1, 2075, 0, 1, 0, 0, 130884, 23025, 594261, 2877667, 377964, 1549332, 0]"
59E5119F-76E5-48F8-8017-D2406466B47D-02059,叶家山变1660SM,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,8.0,11002.0,"[0, 0, 0, 0, 1, 1, 0, 0, 2, 2, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 162205, 4117, 0, 0, 214275, 1155366, 0, 1298737, 3813, 0, 0]"
59E5119F-76E5-48F8-8017-D2406466B47D-12056,聂桥变ne1662smc-01,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,6.0,11005.0,"[0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 2, 2, 0, 0]","[0, 0, 0, 1263800, 0, 0, 1335233, 0, 119421, 0, 0, 7762, 67, 0, 0]"
59E5119F-76E5-48F8-8017-D2406466B47D-17076,大沙变ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,7.0,11005.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 117093, 0, 0, 0, 0, 0, 0]"
59E5119F-76E5-48F8-8017-D2406466B47D-21762,共青县调ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,8.0,11005.0,"[1, 0, 1, 2, 2, 0, 0, 0, 2, 0, 0, 1, 3, 1, 1]","[307326, 0, 92709, 287972, 153440, 0, 0, 0, 115464, 0, 0, 767, 215912, 6, 4746]"
59E5119F-76E5-48F8-8017-D2406466B47D-32133,苏山变ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,6.0,11005.0,"[0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[0, 235, 1172625, 1857132, 200205, 0, 1362035, 0, 117049, 0, 160, 0, 0, 0, 0]"
59E5119F-76E5-48F8-8017-D2406466B47D-13004,徐埠变ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,6.0,11005.0,"[0, 1, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 1, 0, 0]","[0, 1997313, 0, 0, 0, 0, 0, 190, 115289, 229763, 0, 0, 691, 0, 0]"
173BEDB1-B98C-4053-A36E-DF7BC54DC8C5-06499,渣津变ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,8.0,11005.0,"[1, 0, 1, 1, 1, 0, 2, 0, 1, 2, 0, 2, 0, 0, 0]","[333873, 0, 2, 1535234, 15792, 0, 1373815, 0, 234, 815840, 0, 171111, 0, 0, 0]"
59E5119F-76E5-48F8-8017-D2406466B47D-10535,溪口变ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,7.0,11005.0,"[0, 0, 0, 1, 3, 0, 0, 0, 1, 3, 1, 2, 1, 0, 0]","[0, 0, 0, 187396, 16536, 0, 0, 0, 115288, 1240364, 55282, 229812, 30, 0, 0]"
173BEDB1-B98C-4053-A36E-DF7BC54DC8C5-10565,良塘变ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,8.0,11005.0,"[0, 0, 0, 0, 2, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 515630, 0, 0, 0, 153266, 625, 642, 0, 0, 0, 0]"
59E5119F-76E5-48F8-8017-D2406466B47D-10839,军山变ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,8.0,11005.0,"[1, 0, 0, 0, 0, 1, 0, 0, 3, 2, 0, 1, 2, 2, 1]","[332422, 0, 0, 0, 0, 14, 0, 0, 124427, 301991, 0, 697992, 1182, 3091, 2621]"
59E5119F-76E5-48F8-8017-D2406466B47D-13309,蔡岭变ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,7.0,11005.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
59E5119F-76E5-48F8-8017-D2406466B47D-04498,德安变ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,8.0,11005.0,"[1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 2, 2, 0, 0, 0]","[24484, 0, 162661, 676850, 4, 0, 0, 0, 115290, 0, 186180, 32, 0, 0, 0]"
955C3072-932C-46A1-8CD2-4BEFE9BC111E-00005,武蛟虹源光伏升压站ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,2.0,11005.0,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1320674, 0, 117093, 0, 0, 0, 0, 0, 0]"
E176D36D-8A55-418E-BA83-11A7CAE91263-65305,工业园区变MatrixEdge2010,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,7.0,16205.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
E176D36D-8A55-418E-BA83-11A7CAE91263-67917,弋阳分部MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,6.0,16202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1143, 1769884, 0, 232686, 0]"
E8DCC546-6604-4002-8586-817F38126C1C-00005,上饶地调MatrixEdge3050-03,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,4.0,16204.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1491, 0, 0, 0, 0]"
F6DCF418-95F0-4E44-8D3A-D28A7EF9835E-00002,广丰备调MatrixEdge3050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,4.0,16204.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
E176D36D-8A55-418E-BA83-11A7CAE91263-55806,马石杨变MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,8.0,16202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
E176D36D-8A55-418E-BA83-11A7CAE91263-48336,横峰县公司MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,9.0,16202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
E176D36D-8A55-418E-BA83-11A7CAE91263-50044,回垄变MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,8.0,16202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
E176D36D-8A55-418E-BA83-11A7CAE91263-34186,蒋家桥变MatrixEdge2010,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,7.0,16205.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 515, 0, 0, 0, 0, 0, 0, 0]"
E176D36D-8A55-418E-BA83-11A7CAE91263-65914,姚畈变MatrixEdge2010,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,7.0,16205.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 5897191, 0, 0, 0, 0, 0, 0, 0]"
59E5119F-76E5-48F8-8017-D2406466B47D-11741,丰林变ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,7.0,11005.0,"[0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 1, 1, 0]","[0, 796, 0, 0, 0, 0, 0, 0, 115545, 0, 500581, 34, 68, 168157, 0]"
59E5119F-76E5-48F8-8017-D2406466B47D-19549,飞机坝变1660SM,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,8.0,11002.0,"[0, 0, 1, 1, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0]","[0, 0, 327379, 5040127, 0, 398882, 0, 0, 518250, 0, 0, 0, 0, 0, 0]"
59E5119F-76E5-48F8-8017-D2406466B47D-80982,亚东水泥变ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,7.0,11005.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 115245, 0, 0, 0, 0, 0, 0]"
E176D36D-8A55-418E-BA83-11A7CAE91263-58856,博山变MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,7.0,16202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
56EEA743-B361-4EBE-B8CE-D95EA2B4533C-00017,蓼花变ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,3.0,11005.0,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 3, 0, 1, 1]","[0, 0, 0, 1408907, 0, 0, 0, 0, 117094, 30460, 355, 1288636, 0, 7, 120287]"
59E5119F-76E5-48F8-8017-D2406466B47D-12357,星子变ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,8.0,11005.0,"[1, 1, 0, 0, 1, 0, 2, 3, 2, 0, 1, 2, 3, 0, 1]","[364, 6228851, 0, 0, 30525, 0, 120263, 516, 1186514, 0, 454, 1547, 3028095, 0, 6]"
2A7F5BE9-444A-4E46-A964-FF06D084B083-00065,桃源风电场ne1662smc,,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,3.0,11005.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 117049, 0, 0, 0, 0, 0, 0]"
E176D36D-8A55-418E-BA83-11A7CAE91263-65012,清水塘变MatrixEdge2010,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,7.0,16205.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
E176D36D-8A55-418E-BA83-11A7CAE91263-34495,张家变MatrixEdge2010,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,7.0,16205.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
E176D36D-8A55-418E-BA83-11A7CAE91263-51644,国道变MatrixEdge2010,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,8.0,16205.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98604, 181, 0, 192052, 0]"
59E5119F-76E5-48F8-8017-D2406466B47D-27585,邹桥变ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,7.0,11005.0,"[0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 105008, 1655383, 0, 0, 6479900, 0, 0, 0, 0, 796, 0, 0, 0]"
40FAD17A-03C1-465F-A367-DFBCCE4ADCDC-00002,肇陈变ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,2.0,11005.0,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 2, 1, 1, 2, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 212474, 871871, 16, 2137177, 685914, 290758, 0]"
E176D36D-8A55-418E-BA83-11A7CAE91263-64717,弋阳城南变MatrixEdge2010,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,7.0,16205.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
E176D36D-8A55-418E-BA83-11A7CAE91263-65599,冷水坞变MatrixEdge2010,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,7.0,16205.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]","[0, 0, 0, 546, 0, 0, 0, 0, 0, 0, 0, 727, 0, 1160, 0]"
AC61DAC7-1858-4263-BC78-FD8ACE732355-03231,江益变ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,2.0,11005.0,"[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]","[405979, 0, 1563623, 0, 0, 0, 0, 0, 117094, 0, 0, 109, 0, 0, 0]"
59E5119F-76E5-48F8-8017-D2406466B47D-14551,横塘变ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,7.0,11005.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 736, 0, 2601, 3690, 144573, 172691, 58241, 101]"
59E5119F-76E5-48F8-8017-D2406466B47D-44385,均桥变ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,8.0,11005.0,"[1, 0, 1, 0, 1, 0, 1, 0, 2, 2, 0, 0, 0, 0, 0]","[397461, 0, 589474, 0, 28, 0, 169966, 0, 450739, 948552, 0, 0, 0, 0, 0]"
E176D36D-8A55-418E-BA83-11A7CAE91263-37658,晶科10号变MatrixEdge1010,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,5.0,16203.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
59E5119F-76E5-48F8-8017-D2406466B47D-17944,杨家岭变1660SM,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,8.0,11002.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1668, 51]"
59E5119F-76E5-48F8-8017-D2406466B47D-05292,周岭变ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,8.0,11005.0,"[1, 0, 0, 1, 1, 0, 1, 1, 1, 3, 0, 0, 1, 0, 1]","[605287, 0, 0, 30, 27, 0, 119, 3754163, 628, 454403, 0, 0, 71, 0, 82800]"
