OBJ_ID,A_RESTYPE,A_RESOBJID,Z_RESTYPE,Z_RESOBJID,LENGTH,LINE_NUMBER,PRODUCER_ID,ALARM_NUM,ALARM_TIME,ALARM_TIME_NEW,NAME,FIBER_TYPE,LINE_NUMBER_USED
8254F6CE-E888-466D-8BE9-2D38AE506221-36269,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33775,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00694,9,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(峡山电厂～220kV山田变)24芯OPGW光缆段01,1,4
8254F6CE-E888-466D-8BE9-2D38AE506221-36302,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33776,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-03516,37,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(居龙潭电厂～110kV韩坊变)24芯OPGW光缆段01,1,4
8254F6CE-E888-466D-8BE9-2D38AE506221-36449,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33778,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00687,5,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(110kV圣塔水泥厂～220kV潭东变)16芯OPGW光缆段01,1,4
8254F6CE-E888-466D-8BE9-2D38AE506221-36482,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33779,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00695,1,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(110kV京九铁路变～220kV坪岭变)24芯OPGW光缆段01,1,2
8254F6CE-E888-466D-8BE9-2D38AE506221-36531,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33779,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00695,1,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(110kV京九铁路变～220kV坪岭变)24芯OPGW光缆段02,1,0
8254F6CE-E888-466D-8BE9-2D38AE506221-36580,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33780,10101,CD75A163-7861-4820-99A2-12846B96CA95-35762,11,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(110kV红狮变～110kV西江变)24芯OPGW光缆段01,1,2
8254F6CE-E888-466D-8BE9-2D38AE506221-36629,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33781,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00684,32,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(110kV温坊变～220kV横田变)24芯OPGW光缆段01,1,4
8254F6CE-E888-466D-8BE9-2D38AE506221-36678,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33782,10101,ABBCE1DA-52C4-4D51-83B7-9E88DFAC691A-00007,2,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(35kV云石山变～110kV万年青变)12芯普通光缆光缆段01,3,2
8254F6CE-E888-466D-8BE9-2D38AE506221-36720,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33783,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-03554,14,24,157350D3-5B21-4FDA-9C65-FF541B1D8A44-00081,,,,(35kV窑背变～110kV银坑变)24芯OPGW光缆段01,1,2
8254F6CE-E888-466D-8BE9-2D38AE506221-36786,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33785,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00700,1,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(于都分局～110kV于都变)12芯普通光缆光缆段01,3,2
8254F6CE-E888-466D-8BE9-2D38AE506221-36811,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33786,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00688,4,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(110kV水碓变～220kV燕丰变)24芯OPGW光缆段01,1,5
8254F6CE-E888-466D-8BE9-2D38AE506221-36860,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33786,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00688,4,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(110kV水碓变～220kV燕丰变)24芯OPGW光缆段02,1,3
8254F6CE-E888-466D-8BE9-2D38AE506221-36909,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33787,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00719,2,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(全南县调～110kV全南变)24芯普通光缆光缆段01,3,4
8254F6CE-E888-466D-8BE9-2D38AE506221-37007,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33788,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33789,4,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(寻乌县调～35kV寻乌中心变)16芯普通光缆光缆段01,3,2
8254F6CE-E888-466D-8BE9-2D38AE506221-37056,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33788,10101,ABBCE1DA-52C4-4D51-83B7-9E88DFAC691A-00009,2,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(寻乌县调～110kV寻乌变)16芯普通光缆光缆段01,3,6
8254F6CE-E888-466D-8BE9-2D38AE506221-37089,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33789,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33790,13,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(35kV寻乌中心变～35kV三标变)24芯OPGW光缆段01,1,2
8254F6CE-E888-466D-8BE9-2D38AE506221-37187,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33791,10101,ABBCE1DA-52C4-4D51-83B7-9E88DFAC691A-00009,10,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(220kV长宁变～110kV寻乌变)24芯OPGW光缆段01,1,4
8254F6CE-E888-466D-8BE9-2D38AE506221-37236,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33791,10101,ABBCE1DA-52C4-4D51-83B7-9E88DFAC691A-00009,8,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(220kV长宁变～110kV寻乌变)24芯OPGW光缆段01,1,0
8254F6CE-E888-466D-8BE9-2D38AE506221-37285,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33791,10101,ABBCE1DA-52C4-4D51-83B7-9E88DFAC691A-00010,18,48,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(220kV长宁变～110kV石排变)48芯OPGW光缆段01,1,2
8254F6CE-E888-466D-8BE9-2D38AE506221-37334,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33791,10101,ABBCE1DA-52C4-4D51-83B7-9E88DFAC691A-00010,18,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(220kV长宁变～110kV石排变)24芯OPGW光缆段02,1,6
8254F6CE-E888-466D-8BE9-2D38AE506221-37432,10101,CD75A163-7861-4820-99A2-12846B96CA95-35763,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00084,36,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(110kV梅关变～110kV扬眉寺变)24芯OPGW光缆段01,1,2
8254F6CE-E888-466D-8BE9-2D38AE506221-37481,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00084,10101,A7464B0A-B0FB-41C5-951A-FE17E41B7263-00002,26,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(110kV扬眉寺变～上犹江电厂)24芯OPGW光缆段01,1,8
8254F6CE-E888-466D-8BE9-2D38AE506221-37677,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00707,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33794,2,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(110kV红金变～35kV梅林变)12芯普通光缆光缆段01,3,2
8254F6CE-E888-466D-8BE9-2D38AE506221-37702,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33793,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33794,6,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(赣县县供电分公司～35kV梅林变)24芯普通光缆光缆段01,3,2
8254F6CE-E888-466D-8BE9-2D38AE506221-37727,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33794,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33795,20,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(35kV梅林变～35kV江口变)24芯普通光缆光缆段01,3,2
8254F6CE-E888-466D-8BE9-2D38AE506221-37776,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33795,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33797,35,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(35kV江口变～110kV夏都变)24芯普通光缆光缆段01,3,2
8254F6CE-E888-466D-8BE9-2D38AE506221-37825,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33797,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33796,18,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(110kV夏都变～35kV黄屋变)24芯普通光缆光缆段01,3,2
8254F6CE-E888-466D-8BE9-2D38AE506221-37874,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33797,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00694,26,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(110kV夏都变～220kV山田变)24芯OPGW光缆段01,1,6
8254F6CE-E888-466D-8BE9-2D38AE506221-37923,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33798,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00690,5,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(110kV白石变～220kV嘉定变)24芯OPGW光缆段01,1,4
8254F6CE-E888-466D-8BE9-2D38AE506221-37972,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33799,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33800,6,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(35kV土富桥变～信丰县供电分公司)16芯普通光缆光缆段01,3,2
8254F6CE-E888-466D-8BE9-2D38AE506221-37997,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33800,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00715,8,8,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(信丰县供电分公司～110kV信丰变)8芯普通光缆光缆段01,3,0
8254F6CE-E888-466D-8BE9-2D38AE506221-38014,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33800,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00690,13,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(信丰县供电分公司～220kV嘉定变)24芯普通光缆光缆段01,3,4
8254F6CE-E888-466D-8BE9-2D38AE506221-38063,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33800,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33802,2,8,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(信丰县供电分公司～35kV马鞍山变)8芯普通光缆光缆段01,3,6
8254F6CE-E888-466D-8BE9-2D38AE506221-38080,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33800,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33801,2,8,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(信丰县供电分公司～35kV白工变)8芯普通光缆光缆段01,3,0
8254F6CE-E888-466D-8BE9-2D38AE506221-38195,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00698,10101,CD75A163-7861-4820-99A2-12846B96CA95-35779,3,8,157350D3-5B21-4FDA-9C65-FF541B1D8A44-00081,,,,(110kV兴国变～35kV红门变)8芯普通光缆光缆段01,3,0
8254F6CE-E888-466D-8BE9-2D38AE506221-38212,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00698,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33768,7,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(110kV兴国变～兴国县供电分公司)12芯普通光缆光缆段01,3,4
8254F6CE-E888-466D-8BE9-2D38AE506221-38286,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00719,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33787,2,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(110kV全南变～全南县调)16芯普通光缆光缆段01,3,4
8254F6CE-E888-466D-8BE9-2D38AE506221-38319,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00711,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-03541,5,6,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(110kV南康变～南康县供电分公司)6芯普通光缆光缆段01,3,2
8254F6CE-E888-466D-8BE9-2D38AE506221-38394,10101,ABBCE1DA-52C4-4D51-83B7-9E88DFAC691A-00008,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-03518,15,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(110kV岿美山变～35kV老城变)24芯普通光缆光缆段01,3,2
8254F6CE-E888-466D-8BE9-2D38AE506221-38443,10101,ABBCE1DA-52C4-4D51-83B7-9E88DFAC691A-00009,10102,4122138C-3542-44F4-A013-2D1965B552F1-19215,0,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(110kV寻乌变～H01-1楼主控室机房)12芯普通光缆光缆段01,3,0
8254F6CE-E888-466D-8BE9-2D38AE506221-38468,10101,00595994-9D4E-40B5-853B-DAA4FE8BFC93-12219,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33760,3,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(110kV城中变2～老城郊)24芯普通光缆光缆段01,3,2
8254F6CE-E888-466D-8BE9-2D38AE506221-38517,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00709,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33762,3,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(110kV城中变～老地调5楼)12芯普通光缆光缆段01,3,2
8254F6CE-E888-466D-8BE9-2D38AE506221-38583,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00088,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33764,1,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(110kV城北变～北院)12芯普通光缆光缆段01,3,2
8254F6CE-E888-466D-8BE9-2D38AE506221-38608,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33764,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33762,1,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(北院～老地调5楼)12芯普通光缆光缆段01,3,0
8254F6CE-E888-466D-8BE9-2D38AE506221-38633,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00075,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33757,3,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(110kV站北变～110kV城东变)24芯OPGW光缆段01,1,8
8254F6CE-E888-466D-8BE9-2D38AE506221-38764,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00704,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00696,8,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(110kV白蓉变～赣州供电公司)24芯普通光缆光缆段01,3,12
8254F6CE-E888-466D-8BE9-2D38AE506221-38813,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00706,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33777,2,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(110kV赤珠变～110kV德利变)24芯OPGW光缆段01,1,4
8254F6CE-E888-466D-8BE9-2D38AE506221-38862,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00706,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33777,2,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(110kV赤珠变～110kV德利变)24芯OPGW光缆段02,1,0
8254F6CE-E888-466D-8BE9-2D38AE506221-38911,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00706,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33803,3,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(110kV赤珠变～水西供电所)16芯普通光缆光缆段01,3,0
8254F6CE-E888-466D-8BE9-2D38AE506221-38944,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00705,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33804,1,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(110kV沙石变～沙石供电所)16芯普通光缆光缆段01,3,0
8254F6CE-E888-466D-8BE9-2D38AE506221-38990,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00076,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33793,3,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(110kV七里变～赣县县供电分公司)12芯普通光缆光缆段01,3,2
8254F6CE-E888-466D-8BE9-2D38AE506221-39040,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00076,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33794,7,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(110kV七里变～35kV梅林变)12芯普通光缆光缆段01,3,2
8254F6CE-E888-466D-8BE9-2D38AE506221-39065,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00077,10101,A7464B0A-B0FB-41C5-951A-FE17E41B7263-00002,16,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(110kV上犹变～上犹江电厂)16芯OPGW光缆段01,1,8
8254F6CE-E888-466D-8BE9-2D38AE506221-39098,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00077,10102,CD75A163-7861-4820-99A2-12846B96CA95-35801,2,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(110kV上犹变～上犹县供电分公司)24芯普通光缆光缆段01,3,0
8254F6CE-E888-466D-8BE9-2D38AE506221-39147,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00078,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33760,2,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(110kV黄金变～老城郊)24芯普通光缆光缆段01,3,0
8254F6CE-E888-466D-8BE9-2D38AE506221-39196,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00078,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33806,1,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(110kV黄金变～黄金供电所)16芯普通光缆光缆段01,3,0
8254F6CE-E888-466D-8BE9-2D38AE506221-39279,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00716,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-03527,3,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(110kV定南变～定南县供电分公司)24芯普通光缆光缆段01,3,0
8254F6CE-E888-466D-8BE9-2D38AE506221-39328,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00081,10101,CD75A163-7861-4820-99A2-12846B96CA95-35790,2,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(110kV崇义变～崇义县供电分公司)24芯普通光缆光缆段01,3,4
8254F6CE-E888-466D-8BE9-2D38AE506221-39426,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00083,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33769,2,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(110kV会昌变～会昌县供电分公司)12芯普通光缆光缆段01,3,2
8254F6CE-E888-466D-8BE9-2D38AE506221-39476,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00702,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-03532,7,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(110kV沙洲坝变～110kV洁源变)24芯普通光缆光缆段01,3,4
8254F6CE-E888-466D-8BE9-2D38AE506221-39525,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-03533,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33782,19,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(瑞金县供电分公司～35kV云石山变)24芯普通光缆光缆段01,3,2
8254F6CE-E888-466D-8BE9-2D38AE506221-39542,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00085,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33766,4,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(110kV大余变～大余县供电分公司)12芯普通光缆光缆段01,3,6
8254F6CE-E888-466D-8BE9-2D38AE506221-39567,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00715,10102,8254F6CE-E888-466D-8BE9-2D38AE506221-33871,6,8,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(110kV信丰变～H01-6楼通信机房)8芯普通光缆光缆段01,3,0
8254F6CE-E888-466D-8BE9-2D38AE506221-39584,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00086,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33808,1,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(110kV窑前变～茅店供电所)16芯普通光缆光缆段01,3,0
8254F6CE-E888-466D-8BE9-2D38AE506221-39617,10101,CD75A163-7861-4820-99A2-12846B96CA95-35760,10101,CD75A163-7861-4820-99A2-12846B96CA95-35761,2,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(110kV周田变～110kV盐矿变)24芯OPGW光缆段,1,2
8254F6CE-E888-466D-8BE9-2D38AE506221-39666,10101,CD75A163-7861-4820-99A2-12846B96CA95-35763,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33766,12,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(110kV梅关变～大余县供电分公司)24芯普通光缆光缆段01,3,2
8254F6CE-E888-466D-8BE9-2D38AE506221-39715,10101,CD75A163-7861-4820-99A2-12846B96CA95-35764,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33766,5,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(35kV新民变～大余县供电分公司)12芯普通光缆光缆段01,3,4
8254F6CE-E888-466D-8BE9-2D38AE506221-39740,10101,CD75A163-7861-4820-99A2-12846B96CA95-35765,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33766,8,8,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(35kV宝珠山变～大余县供电分公司)8芯普通光缆光缆段01,3,0
8254F6CE-E888-466D-8BE9-2D38AE506221-39757,10101,CD75A163-7861-4820-99A2-12846B96CA95-35765,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33766,8,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(35kV宝珠山变～大余县供电分公司)24芯普通光缆光缆段02,3,4
8254F6CE-E888-466D-8BE9-2D38AE506221-39806,10101,CD75A163-7861-4820-99A2-12846B96CA95-35770,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33766,6,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(35kV新华变～大余县供电分公司)12芯普通光缆光缆段01,3,2
8254F6CE-E888-466D-8BE9-2D38AE506221-39831,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33768,10101,CD75A163-7861-4820-99A2-12846B96CA95-35778,1,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(兴国县供电分公司～35kV大石板变)24芯普通光缆光缆段01,3,4
8254F6CE-E888-466D-8BE9-2D38AE506221-39880,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33768,10101,CD75A163-7861-4820-99A2-12846B96CA95-35779,10,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(兴国县供电分公司～35kV红门变)12芯普通光缆光缆段01,3,4
8254F6CE-E888-466D-8BE9-2D38AE506221-39905,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33768,10101,CD75A163-7861-4820-99A2-12846B96CA95-35780,4,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(兴国县供电分公司～110kV小山变)16芯普通光缆光缆段01,3,4
8254F6CE-E888-466D-8BE9-2D38AE506221-39938,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33768,10101,CD75A163-7861-4820-99A2-12846B96CA95-35781,4,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(兴国县供电分公司～35kV和睦变)24芯普通光缆光缆段01,3,6
8254F6CE-E888-466D-8BE9-2D38AE506221-39963,10101,CD75A163-7861-4820-99A2-12846B96CA95-35784,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33809,2,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(35kV过埠变～过埠所)24芯普通光缆光缆段01,3,0
8254F6CE-E888-466D-8BE9-2D38AE506221-40012,10101,CD75A163-7861-4820-99A2-12846B96CA95-35786,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33810,2,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(35kV铅厂变～铅厂所)24芯普通光缆光缆段01,3,0
8254F6CE-E888-466D-8BE9-2D38AE506221-40061,10101,CD75A163-7861-4820-99A2-12846B96CA95-35800,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33811,3,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(35kV梅田变～南河电厂)24芯普通光缆光缆段01,3,2
8254F6CE-E888-466D-8BE9-2D38AE506221-40094,10101,CD75A163-7861-4820-99A2-12846B96CA95-35799,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33812,0,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(35kV黄沙变～上犹黄埠供电所)24芯普通光缆光缆段01,3,0
8254F6CE-E888-466D-8BE9-2D38AE506221-40143,10101,CD75A163-7861-4820-99A2-12846B96CA95-35801,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33813,1,6,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(上犹县供电分公司～客户中心营业厅)6芯普通光缆光缆段01,3,0
8254F6CE-E888-466D-8BE9-2D38AE506221-40156,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-03512,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33787,2,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(35kV含江变～全南县调)24芯普通光缆光缆段01,3,4
8254F6CE-E888-466D-8BE9-2D38AE506221-40205,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-03518,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33814,2,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(35kV老城变～老城供电所)24芯普通光缆光缆段01,3,2
8254F6CE-E888-466D-8BE9-2D38AE506221-40254,10101,BE1B974A-8C14-41EF-AD79-2CBC30EA01C9-10772,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-03521,6,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,,,(110kV圳岗变～10kV富田变)24芯普通光缆光缆段01,3,2
8254F6CE-E888-466D-8BE9-2D38AE506221-40303,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-03534,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33755,0,24,157350D3-5B21-4FDA-9C65-FF541B1D8A44-00081,,,,(110kV琴江变～110kV石城变)24芯OPGW光缆段01,1,3
